created_at,favorite_count,id,in_reply_to_status_id,in_reply_to_user_id,retweet_count,retweeted,text,truncated,user.id,user.screen_name
Mon May 06 11:45:54 +0000 2019,0,1125366070985023489,,,0,False,Like A Barrier Lifted: The Top Surgery Caregivers Support Zine — QUINN RIVENBURGH #GraphicMedicine #bookrec… https://t.co/vHHvfe8GjD,True,5618162,pfanderson
Mon May 06 11:40:21 +0000 2019,0,1125364673610645509,,,3,False,RT @NNLMSEA: Our #Wikipedia Edit-a-Thon is around the corner. What articles do you want to edit on May 6? Retweet with your answer in the c…,False,790927166317920256,NYCPM_Lib
Mon May 06 11:34:12 +0000 2019,0,1125363129221881857,1125360249874132993,20427463,0,False,@wichor The west tower has the regency ballroom which was a smaller space which was why it was probably chosen for… https://t.co/Ac9awcfR03,True,80719397,referencediva
Mon May 06 11:32:12 +0000 2019,0,1125362625494360064,1125360249874132993,20427463,0,False,"@wichor Not sure. The grand ballroom is the main one as the east tower is the main official activities (keynote, ex… https://t.co/UwaNMIUdtG",True,80719397,referencediva
Mon May 06 11:22:46 +0000 2019,0,1125360249874132993,1125358631715770368,80719397,0,False,"@referencediva Only the two ballrooms are slightly confusing, i was at the east ballroom D for the international vi… https://t.co/OcHBLjEjwM",True,20427463,wichor
Mon May 06 11:16:20 +0000 2019,1,1125358631715770368,,,0,False,"Looking for meeting rooms? The meeting rooms in the West Tower many times have Chicago landmark names (Water Tower,… https://t.co/M2RIpvSQfY",True,80719397,referencediva
Mon May 06 11:04:25 +0000 2019,1,1125355631735705602,,,0,False,"#mlanet19 tip. Think of the floors in the Hyatt like a Globe. Top level blue is the sky, green grass (Green level)… https://t.co/nPZXIPhnrg",True,80719397,referencediva
Mon May 06 11:00:48 +0000 2019,1,1125354720586022913,,,0,False,"Today is the last day to visit us at #MLAnet19. Stop by Booth 705 to enter our prize raffle, pick up some goodies,… https://t.co/vB69D4i1Hi",True,123372272,DoodyEnterprise
Mon May 06 11:00:08 +0000 2019,0,1125354555930288128,,,0,False,"#medlibs at #mlanet19, up early? Don’t miss our Sunrise Seminar VisualDx: Connecting Symptoms to Construct a Diagno… https://t.co/qz0P7yoJLg",True,30060614,VisualDx
Mon May 06 10:51:03 +0000 2019,0,1125352266624589825,,,2,False,"RT @meansell: Just a heads up @UFCJCLibrarian and @lisabouff Ariel and I want to do this in our library
 More info: https://t.co/ni2azArK8f…",False,875529961309970436,oponiak
Mon May 06 10:49:51 +0000 2019,0,1125351968313106433,,,0,False,"RT @LibrarianLizy: Shockingly, the affiliation data on papers is unclear and makes it harder to pull together publications from an institut…",False,875529961309970436,oponiak
Mon May 06 10:48:55 +0000 2019,0,1125351729950859265,,,0,False,RT @LibrarianLizy: Really interesting study out of Wash U in St. Louis on benchmarking publications from a specific group. How did their ou…,False,875529961309970436,oponiak
Mon May 06 10:47:43 +0000 2019,0,1125351428975939584,,,2,False,RT @hurstej: Leadership means thinking ahead for your library. What comes next and how to prepare for it? #mlanet19,False,875529961309970436,oponiak
Mon May 06 10:47:34 +0000 2019,0,1125351393097912320,,,2,False,RT @RyloLH: Prioritize long term planning: block off schedule in your calendar to have time to do this #mlanet19,False,875529961309970436,oponiak
Mon May 06 10:47:27 +0000 2019,0,1125351364454907904,,,2,False,RT @LibrarianLizy: We need our own ORCID accounts before we can convince others. #mlanet19,False,875529961309970436,oponiak
Mon May 06 10:47:22 +0000 2019,0,1125351339838590976,,,2,False,RT @hurstej: Having a shared vision is powerful. Work with your staff to remind them that they are part of the big picture - Stephanie Kern…,False,875529961309970436,oponiak
Mon May 06 10:46:51 +0000 2019,0,1125351209987080192,,,2,False,RT @RyloLH: Tips from new leaders: mentor your staff to help them get to where THEY want to be #mlanet19,False,875529961309970436,oponiak
Mon May 06 10:46:48 +0000 2019,0,1125351198301786112,,,2,False,RT @RyloLH: Take the time for team building and trust building. If you don’t build trust can’t do much of anything #mlanet19,False,875529961309970436,oponiak
Mon May 06 10:46:32 +0000 2019,0,1125351130962300929,,,2,False,RT @LibrarianLizy: Add your ORCID iD and link to guide on your email signature for outreach and awareness #mlanet19,False,875529961309970436,oponiak
Mon May 06 10:44:26 +0000 2019,0,1125350604975558656,,,3,False,"RT @hurstej: #mlanet19 let your team know that you will not always live up to the standards all the time. You will make mistakes, you will…",False,875529961309970436,oponiak
Mon May 06 10:43:58 +0000 2019,0,1125350487560261632,,,1,False,RT @RyloLH: Even if there is not 100 % consensus on decisions it’s important to make sure everyone is heard according to @mlrethlefsen #mla…,False,875529961309970436,oponiak
Mon May 06 10:42:35 +0000 2019,0,1125350136027258880,,,1,False,"RT @EMorETon47: What if there’s no high quality studies??? If no Sys.Revs or Met. An., report why it is best available and use additional r…",False,875529961309970436,oponiak
Mon May 06 10:40:20 +0000 2019,0,1125349569800417281,,,1,False,"RT @DBaluchi: At the ‘‘tips for new leaders” panel, here’s the three magic phrases:
“I need to think about that”
“I’m noticing the time”
“T…",False,875529961309970436,oponiak
Mon May 06 10:37:58 +0000 2019,0,1125348977459777537,,,1,False,RT @LibrarianLizy: Targeting groups (for publication) who just finished poster sessions or returned from conferences is key. Their material…,False,875529961309970436,oponiak
Mon May 06 10:33:00 +0000 2019,0,1125347727125229568,,,0,False,RT @EMorETon47: DYK you have to use 3 mesh terms to search for peds? Jennifer’s slides have recommendations for how to search to infant/chi…,False,875529961309970436,oponiak
Mon May 06 10:32:44 +0000 2019,0,1125347659819233281,,,1,False,RT @EMorETon47: Ethical challenges are a major challenge with pediatrics- don’t have the same types of studies! Have to get consent (guardi…,False,875529961309970436,oponiak
Mon May 06 10:31:57 +0000 2019,0,1125347463320276993,,,3,False,"RT @KDNyhan: Do you really need to use controlled vocabulary? Yes! 
Convince researchers by showing them a real-life, highly cited example…",False,875529961309970436,oponiak
Mon May 06 10:30:01 +0000 2019,0,1125346976093147138,,,0,False,"#medlibs at #mlanet19, up early? Don’t miss our Sunrise Seminar VisualDx: Connecting Symptoms to Construct a Diagno… https://t.co/VvAO8njWXR",True,30060614,VisualDx
Mon May 06 10:28:39 +0000 2019,0,1125346631862358018,,,2,False,"RT @janicekung: With a one-hour session, you only have time to teach 3 things! #mlanet19",False,875529961309970436,oponiak
Mon May 06 10:25:46 +0000 2019,2,1125345903781580801,,,0,False,PizzaPizza &amp; I are having our morning coffee &amp; reflecting on the past year.  At 8AM in main ballroom A I’ll be talk… https://t.co/9Y5hfvydPI,True,49397660,ccuchens
Mon May 06 10:23:26 +0000 2019,0,1125345316461588481,,,5,False,RT @Z669_E9: Embedded librarianship got good discussion at #MLANet19 plenary. A clinical embedding study showed significant improvement in…,False,875529961309970436,oponiak
Mon May 06 10:22:52 +0000 2019,0,1125345175272873984,,,4,False,"RT @jxsiegel: #mlanet19 Altmetrics are gaining traction for for promotion &amp; tenure. Also, interesting that Twitter can be used to promote j…",False,875529961309970436,oponiak
Mon May 06 10:22:08 +0000 2019,0,1125344990387949568,,,4,False,RT @lwu5: Social media and health professions : key reasons —- sharing information &amp; building community in a rapid pace #MLANET19 #medlibs…,False,875529961309970436,oponiak
Mon May 06 10:21:31 +0000 2019,0,1125344837698490368,,,3,False,RT @Z669_E9: Spot on about all research and librarianship: “There’s an awful lot of we behind the me.”   This is the secret to how award-wi…,False,875529961309970436,oponiak
Mon May 06 10:21:03 +0000 2019,0,1125344717091291136,,,3,False,"RT @CDDSlib: ""Diversity makes us smarter because we  learn from the ways we are different""  #mlanet19",False,875529961309970436,oponiak
Mon May 06 10:19:37 +0000 2019,0,1125344358297997313,,,2,False,RT @sarahclarke138: Sharing my slides from my #MLANET19 lightning talk today on a project with @NLM_DIMRC on data needs during outbreaks an…,False,875529961309970436,oponiak
Mon May 06 10:11:05 +0000 2019,0,1125342212559200257,,,6,False,"RT @KDNyhan: Going it alone: systematic reviews without librarians
Poster and supporting materials (including detailed methods and limitati…",False,875529961309970436,oponiak
Mon May 06 10:10:16 +0000 2019,0,1125342006287503360,,,5,False,"RT @lisalibrarian: Second panelists also talks re importance of using info resources on her phone. I'm guessing this is a theme. 

Llibrns…",False,875529961309970436,oponiak
Mon May 06 10:10:03 +0000 2019,0,1125341950163472385,,,4,False,"RT @lisalibrarian: For @FutureDocs info keeping up is all about what she can do on her phone. Info search, info retrieval, CME credit, etc.…",False,875529961309970436,oponiak
Mon May 06 10:09:40 +0000 2019,0,1125341855422529537,,,2,False,RT @alexjcarroll: Planning a conference was one of the most humbling experiences of my professional career. I had no idea how much I didn’t…,False,875529961309970436,oponiak
Mon May 06 10:08:52 +0000 2019,0,1125341650782425090,,,1,False,"RT @akaur0: Patients w/ rare cancers are an overlooked population due of the rarity of their cancers, so its difficult to find consumer lev…",False,875529961309970436,oponiak
Mon May 06 10:08:35 +0000 2019,0,1125341581609963521,,,2,False,RT @TonyN411: HBR Management Tip of the Day emails are pretty good. #tipsfornewleaders #mlanet19,False,875529961309970436,oponiak
Mon May 06 10:08:23 +0000 2019,0,1125341530208731138,,,1,False,RT @akaur0: Patients prefer receiving info from doctors but will use the Internet for convenience. #MLANet19,False,875529961309970436,oponiak
Mon May 06 10:08:14 +0000 2019,0,1125341493756137472,,,2,False,RT @EMorETon47: Q&amp;A: advice for new librarians?  Teach yourself then help train others;  know your vital signs; take advantage of clinical…,False,875529961309970436,oponiak
Mon May 06 10:08:06 +0000 2019,0,1125341461841625088,,,2,False,RT @EMorETon47: Q&amp;A: advice for new librarians?  Take CE in field (ex EBP institute in Colorado);  get to know individual users; try all di…,False,875529961309970436,oponiak
Mon May 06 10:06:04 +0000 2019,0,1125340948848885762,,,1,False,RT @bgreen1005: @chicalibrarian So important to model the behaviors you expect from your team. #LeadbyExample #mlanet19 #NewLeaders,False,875529961309970436,oponiak
Mon May 06 10:06:01 +0000 2019,0,1125340933585801221,,,3,False,RT @bgreen1005: @hurstej @mlrethlefsen A big component of leadership is the pursuit of excellence. It is an ongoing process. #LifeLongLearn…,False,875529961309970436,oponiak
Mon May 06 09:58:30 +0000 2019,0,1125339042705563648,,,3,False,"RT @CDDSlib: Upon finding out that I have a 4 month old back home someone asked me: ""How are you here right now? Is your child bottle fed?""…",False,875529961309970436,oponiak
Mon May 06 08:56:55 +0000 2019,0,1125323545633071106,,,1,False,"RT @LibrarianLizy: Well it wouldn’t be #mlanet19 without some kind of flight snafu. Luckily, I should get there only about 30 minutes after…",False,1122642267796320258,FinnBalrForeve1
Mon May 06 08:26:15 +0000 2019,0,1125315826691653632,,,6,False,RT @lwu5: The best of us #MLANET19 #medlibs https://t.co/U3WyE4PLJG,False,1114000302800351232,AnyaokuEN
Mon May 06 07:48:20 +0000 2019,0,1125306288211210240,,,1,False,RT @Primal_Annella: Heading to MLA #mlanet19 ?  Swing by booth 709 - we'd be happy to show you our latest features on https://t.co/peCGWm0g…,False,837285539204247552,PennyMedical
Mon May 06 06:01:21 +0000 2019,0,1125279365040705536,,,0,False,What is #mlanet19 doing to be as carbon neutral as possible? What are attendees doing to mitigate the carbon they a… https://t.co/haSrXvcykr,True,27782796,CathVoutier
Mon May 06 05:58:41 +0000 2019,0,1125278691099955201,1125165244379213825,20427463,0,False,@wichor Yep! You are now famous in medlibs land! #mlanet19 Wish I was there. Having a minor op on Wed. Maybe next year?,False,27782796,CathVoutier
Mon May 06 05:10:34 +0000 2019,3,1125266584333844481,,,0,False,"Still bummed I'm not at #mlanet19 but I still managed to have an awesomely engaging, mentally stimulating learning… https://t.co/MUBLojnild",True,1365343873,cnorton_infopro
Mon May 06 04:53:30 +0000 2019,0,1125262286606819328,,,1,False,"RT @pfanderson: Chicago? Lie to me some more, alright? I know you’re not this beautiful every day #mlanet19 @ Chicago, Illinois https://t.c…",False,15087660,JacobyDave
Mon May 06 04:47:14 +0000 2019,5,1125260711175884801,,,1,False,"Chicago? Lie to me some more, alright? I know you’re not this beautiful every day #mlanet19 @ Chicago, Illinois https://t.co/LUczNh262q",False,5618162,pfanderson
Mon May 06 04:44:05 +0000 2019,0,1125259918536101890,,,3,False,RT @Primal_Annella: Having some fun from the hotel with our Augmented Reality feature. At #MLAnet19? Come see us at booth 709 tonight and I…,False,827285862429777920,Laura_APAC
Mon May 06 04:43:54 +0000 2019,0,1125259872012922880,,,3,False,RT @Primal_Annella: Our (Primal Pictures) augmented reality model is waiting to meet you at MLA in Chicago. Booth 709 #mlanet #mla #AR #Aug…,False,827285862429777920,Laura_APAC
Mon May 06 04:36:51 +0000 2019,3,1125258098330021888,,,2,False,Sharing my slides from my #MLANET19 lightning talk today on a project with @NLM_DIMRC on data needs during outbreak… https://t.co/bcfplXSiW0,True,714621514,sarahclarke138
Mon May 06 04:28:46 +0000 2019,11,1125256064453287937,,,0,False,We were on the top of the world tonight #mlanet19 https://t.co/WSmHKNw38U,False,19733088,LibraryatNight
Mon May 06 04:17:39 +0000 2019,0,1125253265111814144,,,2,False,RT @ElaineMartin2: #mlanet19 @HMSCountway @library_connect @SimmonsSLIS  The project team was thrilled to see so much interest in the Resea…,False,94338637,NAHSL_mla
Mon May 06 04:17:35 +0000 2019,3,1125253247772524546,,,0,False,Day one #mlanet19 is done. See you in the morning!,False,39556136,hurstej
Mon May 06 04:10:21 +0000 2019,8,1125251427260141568,,,2,False,#mlanet19 @HMSCountway @library_connect @SimmonsSLIS  The project team was thrilled to see so much interest in the… https://t.co/SEHbp9TrzP,True,293427484,ElaineMartin2
Mon May 06 04:08:53 +0000 2019,1,1125251058274635778,,,0,False,"Check this out on Wakelet - #MLANet19, Sunday  https://t.co/t1YZOrS81F via @wakelet",False,5618162,pfanderson
Mon May 06 04:02:17 +0000 2019,0,1125249399536402432,,,3,False,RT @mandosally: A few of the ⁦@MedLibAssn 2018⁩ -19 Research Training Institute Fellows sharing their work. #mlanet19 #Kudos https://t.co/Z…,False,714621514,sarahclarke138
Mon May 06 03:45:14 +0000 2019,0,1125245108302090241,,,2,False,RT @EMorETon47: Q&amp;A: advice for new librarians?  Take CE in field (ex EBP institute in Colorado);  get to know individual users; try all di…,False,460857929,wonderbrarian
Mon May 06 03:45:12 +0000 2019,0,1125245101255659521,,,2,False,RT @EMorETon47: Q&amp;A: advice for new librarians?  Teach yourself then help train others;  know your vital signs; take advantage of clinical…,False,460857929,wonderbrarian
Mon May 06 03:42:45 +0000 2019,0,1125244483015249921,,,27,False,RT @bobbinewman: Speakers use the microphone. Audience member use the microphone. This is an accessibility issue. Just do it. #mlanet19,False,21130802,valeriegp
Mon May 06 03:42:14 +0000 2019,0,1125244352106770432,,,2,False,RT @hbrarian: A fun and cool take back #randomcoffee #mlanet19 https://t.co/cJGVL9wu4Q,False,460857929,wonderbrarian
Mon May 06 03:41:02 +0000 2019,0,1125244050825797632,,,4,False,RT @arieldeardorff: And if librarian researchers want to know more about meeting @JrnlMedLibAssn data sharing requirements we are hosting a…,False,20560028,erdifo
Mon May 06 03:28:48 +0000 2019,0,1125240973708206082,,,4,False,RT @arieldeardorff: And if librarian researchers want to know more about meeting @JrnlMedLibAssn data sharing requirements we are hosting a…,False,2602181830,MelanieLybarger
Mon May 06 03:27:25 +0000 2019,0,1125240623534149632,,,4,False,RT @arieldeardorff: And if librarian researchers want to know more about meeting @JrnlMedLibAssn data sharing requirements we are hosting a…,False,321538860,VPannabecker
Mon May 06 03:27:13 +0000 2019,2,1125240576260083712,1125237937208221697,27129696,0,False,@nylaelis @bethanyamyers A more complete overview of websites with hedges/filters/search blocks can be found at:… https://t.co/z2A2zUKwAW,True,20427463,wichor
Mon May 06 03:26:09 +0000 2019,2,1125240304121122816,,,0,False,Very important - using mics promote inclusion. #mlanet19 https://t.co/ENeNPkAH7b,False,460857929,wonderbrarian
Mon May 06 03:25:04 +0000 2019,0,1125240034276335616,,,2,False,RT @TonyN411: HBR Management Tip of the Day emails are pretty good. #tipsfornewleaders #mlanet19,False,321538860,VPannabecker
Mon May 06 03:23:04 +0000 2019,0,1125239528627814400,,,1,False,"RT @KDNyhan: Did you like this great lightning talk on data deposit? #mlanet19 Check this out too @jgolds2 @JeSLIBJournal
https://t.co/ER22…",False,313633914,RegRab77
Mon May 06 03:20:35 +0000 2019,0,1125238905949835265,,,6,False,"RT @KDNyhan: Going it alone: systematic reviews without librarians
Poster and supporting materials (including detailed methods and limitati…",False,6795952,fowlerbird
Mon May 06 03:19:28 +0000 2019,0,1125238622330945536,,,3,False,RT @bgreen1005: @hurstej @mlrethlefsen A big component of leadership is the pursuit of excellence. It is an ongoing process. #LifeLongLearn…,False,321538860,VPannabecker
Mon May 06 03:19:08 +0000 2019,0,1125238540609236992,,,2,False,RT @hbrarian: A fun and cool take back #randomcoffee #mlanet19 https://t.co/cJGVL9wu4Q,False,321538860,VPannabecker
Mon May 06 03:18:09 +0000 2019,0,1125238291442405376,,,6,False,"RT @KDNyhan: Going it alone: systematic reviews without librarians
Poster and supporting materials (including detailed methods and limitati…",False,321538860,VPannabecker
Mon May 06 03:16:42 +0000 2019,0,1125237926592483328,,,1,False,"RT @bgreen1005: Thank you Medical Library Association President Beverly Murphy @bevmurph005, from Duke University, for presiding over this…",False,321538860,VPannabecker
Mon May 06 03:16:41 +0000 2019,2,1125237925405495296,1125054401427791874,5618162,0,False,@pfanderson There s a nearby grocery if you get out in between the towers and then to the south.  #mlanet19,False,20427463,wichor
Mon May 06 03:14:43 +0000 2019,0,1125237429508673537,,,10,False,"RT @meansell: Once again, a shout out to Harvard's Implicit Bias Test:  https://t.co/PjF2BaIIYj as Shannon Jones speaks on DEI in the workp…",False,321538860,VPannabecker
Mon May 06 03:12:31 +0000 2019,0,1125236876309299201,,,6,False,"RT @KDNyhan: Going it alone: systematic reviews without librarians
Poster and supporting materials (including detailed methods and limitati…",False,27129696,nylaelis
Mon May 06 03:05:03 +0000 2019,0,1125234994694295552,,,3,False,RT @ChrisTheCat: Or we could transform publishing and move to 100% open access. #mlanet19,False,321538860,VPannabecker
Mon May 06 02:49:56 +0000 2019,12,1125231189973970946,,,0,False,My favorite pastime is watching librarians dance #mlanet19,False,19733088,LibraryatNight
Mon May 06 02:37:32 +0000 2019,6,1125228070355505152,,,1,False,"Thank you Medical Library Association President Beverly Murphy @bevmurph005, from Duke University, for presiding ov… https://t.co/redVJWGqbN",True,961311322603425792,bgreen1005
Mon May 06 02:33:22 +0000 2019,0,1125227022370971650,,,4,False,RT @LibGirl09: We have an opening for an Education &amp; Research Services librarian! #mlanet19 #medlibs https://t.co/PQBldaEfzO,False,227380814,netlibrarian
Mon May 06 02:26:09 +0000 2019,0,1125225205658529792,,,27,False,RT @bobbinewman: Speakers use the microphone. Audience member use the microphone. This is an accessibility issue. Just do it. #mlanet19,False,356566938,JenBrinley
Mon May 06 02:03:28 +0000 2019,7,1125219497865039874,,,0,False,"Getting things ready for you! Monday, 2:00 pm, Grand Ballroom A #mlanet19 https://t.co/fbWBAqV7ih",False,2517761154,JoleneMiller419
Mon May 06 02:02:53 +0000 2019,8,1125219349080489985,,,0,False,Librarians dancing #mlanet19 https://t.co/ZyNhdL9fxb,False,14423894,pat_devine
Mon May 06 02:01:29 +0000 2019,0,1125218997404884992,,,4,False,"RT @jxsiegel: #mlanet19 Altmetrics are gaining traction for for promotion &amp; tenure. Also, interesting that Twitter can be used to promote j…",False,943578428502167552,ChelseaMisquith
Mon May 06 02:00:45 +0000 2019,2,1125218812557766656,,,0,False,"Dentistry - Boys Will Be Girls, Girls Will Be Boys #mlanet19 #lgbtq #transgender library exhibit  https://t.co/FBDZtitzEj",False,5618162,pfanderson
Mon May 06 01:57:39 +0000 2019,8,1125218033478324224,,,0,False,Librarians + margaritas = good times. #mlanet19 https://t.co/idMDOYDKwJ,False,1093305900666966017,silentsstars
Mon May 06 01:56:34 +0000 2019,2,1125217759401406464,,,0,False,Party time! #mlanet19 https://t.co/BIbeefrVFk,False,14423894,pat_devine
Mon May 06 01:41:26 +0000 2019,4,1125213951392931841,,,0,False,Nothing to complain about here #mlanet19 #chicago https://t.co/PT33bwVkbk,False,1125063014405767168,LibTomBaum
Mon May 06 01:41:23 +0000 2019,4,1125213939825094656,,,0,False,Nothing to complain about here #mlanet19 #chicago https://t.co/DIekqNcTIE,False,1125063014405767168,LibTomBaum
Mon May 06 01:25:50 +0000 2019,0,1125210028938596352,,,1,False,"RT @wichor: @bethanyamyers In the netherlands we have one: https://t.co/OPJCSnjlW6
#mlanet19",False,2466707904,meansell
Mon May 06 01:20:02 +0000 2019,3,1125208568574160896,,,0,False,Get to bed now #mlanet19 #medlibs so you can join us tomorrow morning! VisualDx: Connecting Symptoms to Construct a… https://t.co/2JmcfpmDUw,True,30060614,VisualDx
Mon May 06 01:13:26 +0000 2019,0,1125206907420061698,,,10,False,"RT @meansell: Once again, a shout out to Harvard's Implicit Bias Test:  https://t.co/PjF2BaIIYj as Shannon Jones speaks on DEI in the workp…",False,15724618,KMH_nowinVA
Mon May 06 00:57:51 +0000 2019,0,1125202984080691206,,,3,False,RT @bgreen1005: @hurstej @mlrethlefsen A big component of leadership is the pursuit of excellence. It is an ongoing process. #LifeLongLearn…,False,39556136,hurstej
Mon May 06 00:56:20 +0000 2019,0,1125202603883757568,,,2,False,"RT @janicekung: With a one-hour session, you only have time to teach 3 things! #mlanet19",False,815915138,jxsiegel
Mon May 06 00:53:30 +0000 2019,2,1125201891477028866,,,0,False,Check out the official meeting blogger post on coordinating an immersion session at #mlanet19,False,964180325411803137,elizabennet2018
Mon May 06 00:53:04 +0000 2019,2,1125201782932758529,,,0,False,"Many of my colleagues intentionally made their way to Chicago this weekend (for #mlanet19).
I, on the other hand, d… https://t.co/KD8S8y9wSi",True,15471424,markwentz
Mon May 06 00:51:18 +0000 2019,0,1125201337438760960,,,6,False,RT @lisalibrarian: So much talk at #mlanet19 re public access to health info but interestingly science and medical scholars put public audi…,False,1578043165,alicejmeadows
Mon May 06 00:45:36 +0000 2019,0,1125199901791539202,,,1,False,RT @pfanderson: @meansell Asking authors for article copies is cool. But asking a librarian to supply an illegal copy because you can't get…,False,875529961309970436,oponiak
Mon May 06 00:37:48 +0000 2019,0,1125197938324574208,,,27,False,RT @bobbinewman: Speakers use the microphone. Audience member use the microphone. This is an accessibility issue. Just do it. #mlanet19,False,404289962,AnnGagne
Mon May 06 00:33:00 +0000 2019,0,1125196733129089024,,,1,False,RT @LuLu_219: Wonderful presentation on Graphic Medicine &amp; Geriatric Medicine by Ariel Pomputius! @UFHSCL #mlanet19 https://t.co/sOCSaZwJLh,False,5613062,mlrethlefsen
Mon May 06 00:32:37 +0000 2019,2,1125196635464785921,,,0,False,#medlibs at #mlanet19 is Game of Thrones at 8pm here in Chicago!?!,False,1047589385867350021,Librarian5ever
Mon May 06 00:28:23 +0000 2019,12,1125195567469080578,,,0,False,"Omg, just realized I staffed my poster at the wrong poster session. Ha! I’ll be there again tomorrow, folks! #mlanet19",False,5613062,mlrethlefsen
Mon May 06 00:24:43 +0000 2019,0,1125194647624736771,,,1,False,RT @hurstej: Professionalism and Leadership Immersion session 4 with library leaders! Great panel including @jdaleprince @InfoCybrarian @In…,False,322128871,InfoCybrarian
Mon May 06 00:23:27 +0000 2019,0,1125194329725837317,,,4,False,RT @arieldeardorff: And if librarian researchers want to know more about meeting @JrnlMedLibAssn data sharing requirements we are hosting a…,False,2280768120,JrnlMedLibAssn
Mon May 06 00:17:12 +0000 2019,0,1125192755162910721,,,4,False,RT @madbruwer: Australian medical librarians representing @monashunilib at #mlanet19. Excited to be first time presenters @cassandrafree17…,False,3016316054,LibraryBeret
Mon May 06 00:14:29 +0000 2019,9,1125192072640724994,,,0,False,The education immersion session this afternoon at #mlanet19 was so helpful. I have never taken a formal instruction… https://t.co/PPEpmE5had,True,998684907147706368,LibKristin
Mon May 06 00:11:17 +0000 2019,0,1125191266533347328,,,2,False,RT @TheJuanitaR: It’s not that health profs aren’t motivated to learn - they don’t have time to learn.  #mlanet19 https://t.co/8Nptc1Pk7D,False,778267772,mifisi
Mon May 06 00:06:52 +0000 2019,0,1125190154791129088,,,3,False,"RT @KDNyhan: Do you really need to use controlled vocabulary? Yes! 
Convince researchers by showing them a real-life, highly cited example…",False,961311322603425792,bgreen1005
Mon May 06 00:06:45 +0000 2019,8,1125190124504014849,,,2,False,A fun and cool take back #randomcoffee #mlanet19 https://t.co/cJGVL9wu4Q,False,164924213,hbrarian
Mon May 06 00:06:29 +0000 2019,3,1125190056296222722,,110757718,0,False,@Anatomage  in Exhibit Hall at #mlanet19 https://t.co/PG7bq5R3Oa,False,961311322603425792,bgreen1005
Mon May 06 00:04:36 +0000 2019,7,1125189585154260992,1125159575563452416,39556136,3,False,@hurstej @mlrethlefsen A big component of leadership is the pursuit of excellence. It is an ongoing process.… https://t.co/Kl76kz208b,True,961311322603425792,bgreen1005
Mon May 06 00:00:20 +0000 2019,6,1125188510368112640,1125155909922185216,984406551715868672,1,False,@chicalibrarian So important to model the behaviors you expect from your team. #LeadbyExample #mlanet19 #NewLeaders,False,961311322603425792,bgreen1005
Mon May 06 00:00:16 +0000 2019,0,1125188493674721280,,,1,False,RT @pfanderson: Carol Shannon on gamification of information instruction in pharmacy #mlanet19 I love hearing they considered #a11y in the…,False,44336813,ianhamilton_
Sun May 05 23:51:25 +0000 2019,0,1125186265853382657,,,4,False,RT @CDDSlib: Really good advice from @FutureDocs on how to bolster or set up a clinical #medlibs program: ask each department  where a medi…,False,767558798,angspenc
